"FoodID","FoodOrder","RecipeFoodID","PreparationMethodID","AmountIsAsPurchased","AmountUnitID","AmountValue","RecipeFoodText","RecipeFoodTextNormalized","RecipeFoodTextPhonetic"
25027,5,698,,0,11,2.00,"8 envelopes (1/4 oz ea) unflavored gelatin","8 ENVELOPES 1 4 OZ EA UNFLAVORED GELATIN","ENFLPS   OS E  UNFLFRT JLTN"
25027,6,561,,0,11,7.00,"1 cup (7 oz) sugar","1 CUP 7 OZ SUGAR","KP  OS  SKR"
25027,7,277,,0,8,2.67,"2 2/3 cups orange juice concentrate, thawed","2 2 3 CUPS ORANGE JUICE CONCENTRATE THAWED","  KPS ORNJ JS KNSNTRT  0WT"
25027,8,1903,,0,5,0.50,"1/2 tsp almond extract","1 2 TSP ALMOND EXTRACT","  TSP ALMNT EKSTRKT"
25027,9,1903,,0,5,2.00,"2 tsp vanilla","2 TSP VANILLA","TSP FNL"
25027,10,93,,0,11,64.00,"8 cartons (8 oz ea) plain lowfat yogurt","8 CARTONS 8 OZ EA PLAIN LOWFAT YOGURT","KRTNS  OS E  PLN LFT YKRT"
25028,1,503,1,0,15,3.31,"3 qt (3 lb 5 oz) flour","3 QT 3 LB 5 OZ FLOUR","KT  LB  OS  FLR"
25028,2,822,,0,6,1.00,"1 Tbsp salt","1 TBSP SALT","TBSP SLT"
25028,3,924,,0,15,2.00,"1 qt (2 lb) margarine","1 QT 2 LB MARGARINE","KT  LB  MRKRN"
25028,4,1821,,0,8,1.50,"1 1/2 cup cold water","1 1 2 CUP COLD WATER","  KP KLT WTR"
25028,5,656,1,0,15,9.50,"4 1/2 qt (9 lb 8 oz) canned pumpkin","4 1 2 QT 9 LB 8 OZ CANNED PUMPKIN","  KT  LB  OS  KNT PMPKN"
25028,6,57,1,0,10,1.00,"1 gal nonfat milk","1 GAL NONFAT MILK","KL NNFT MLK"
25028,7,561,,0,15,1.71,"1 qt (1 lb 11 1/2 oz) sugar","1 QT 1 LB 11 1 2 OZ SUGAR","KT  LB    OS  SKR"
25028,8,559,,0,15,1.87,"1 qt (1 lb 14 oz) packed brown sugar","1 QT 1 LB 14 OZ PACKED BROWN SUGAR","KT  LB  OS  PKT BRN SKR"
25028,9,503,1,0,11,6.75,"1 1/2 cups (6 3/4 oz) flour","1 1 2 CUPS 6 3 4 OZ FLOUR","  KPS    OS  FLR"
25028,10,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25028,11,811,,0,6,1.33,"1 1/3 Tbsp cinnamon","1 1 3 TBSP CINNAMON","  TBSP SNMN"
25028,12,814,,0,5,2.00,"2 tsp nutmeg","2 TSP NUTMEG","TSP NTMK"
25028,13,807,,0,6,1.00,"1 Tbsp allspice","1 TBSP ALLSPICE","TBSP ALSPS"
25028,14,96,1,0,15,2.62,"24 large (2 lb 10 oz) eggs, beaten","24 LARGE 2 LB 10 OZ EGGS BEATEN","LRJ  LB  OS  EKS  BTN"
25029,1,8701,,0,15,2.81,"2 gal (2 lb 13 oz) whole wheat bread, cubed","2 GAL 2 LB 13 OZ WHOLE WHEAT BREAD CUBED","KL  LB  OS  WL WT BRT  KBT"
25029,2,307,,0,15,1.28,"1 qt (1 lb 4 1/2 oz) raisins","1 QT 1 LB 4 1 2 OZ RAISINS","KT  LB    OS  RSNS"
25029,3,96,1,0,15,2.21,"20 large (2 lb 3 1/2 oz) eggs","20 LARGE 2 LB 3 1 2 OZ EGGS","LRJ  LB    OS  EKS"
25029,4,559,,0,15,1.87,"1 qt (1 lb 14 oz) packed brown sugar","1 QT 1 LB 14 OZ PACKED BROWN SUGAR","KT  LB  OS  PKT BRN SKR"
25029,5,1903,,0,6,2.00,"2 Tbsp vanilla","2 TBSP VANILLA","TBSP FNL"
25029,6,822,,0,5,2.00,"2 tsp salt","2 TSP SALT","TSP SLT"
25029,7,811,,0,6,3.00,"3 Tbsp cinnamon","3 TBSP CINNAMON","TBSP SNMN"
25029,8,814,,0,6,1.33,"1 1/3 Tbsp nutmeg","1 1 3 TBSP NUTMEG","  TBSP NTMK"
25029,9,57,1,0,10,1.25,"1 1/4 gal skim milk, heated","1 1 4 GAL SKIM MILK HEATED","  KL SKM MLK  HTT"
25030,1,924,,0,11,10.50,"1 1/3 cups (10 1/2 oz) margarine","1 1 3 CUPS 10 1 2 OZ MARGARINE","  KPS    OS  MRKRN"
25030,2,822,,0,5,1.00,"1 tsp salt","1 TSP SALT","TSP SLT"
25030,3,563,,0,15,4.00,"1 gal (4 lb) confectioner's sugar","1 GAL 4 LB CONFECTIONERS SUGAR","KL  LB  KNFKXNRS SKR"
25030,4,57,29,0,8,1.00,"1 cup skim milk, heated until warm","1 CUP SKIM MILK HEATED UNTIL WARM","KP SKM MLK  HTT UNTL WRM"
25030,5,1903,,0,6,3.00,"3 Tbsp vanilla","3 TBSP VANILLA","TBSP FNL"
25031,1,561,,0,15,1.71,"1 qt (1 lb 11 1/2 oz) sugar","1 QT 1 LB 11 1 2 OZ SUGAR","KT  LB    OS  SKR"
25031,2,822,,0,6,1.00,"1 Tbsp salt","1 TBSP SALT","TBSP SLT"
25031,3,51,44,0,10,2.50,"2 1/2 gal reduced fat 2% milk","2 1 2 GAL REDUCED FAT 2 MILK","  KL RTST FT  MLK"
25031,4,96,33,0,15,1.31,"12 large (1 lb 5 oz) eggs","12 LARGE 1 LB 5 OZ EGGS","LRJ  LB  OS  EKS"
25031,5,1903,,0,8,0.33,"1/3 cup vanilla","1 3 CUP VANILLA","  KP FNL"
25031,6,51,44,0,9,2.00,"2 qt reduced fat 2% milk","2 QT REDUCED FAT 2 MILK","KT RTST FT  MLK"
25031,7,1706,,0,11,15.50,"3 1/2 cups (15 1/2 oz) cornstarch","3 1 2 CUPS 15 1 2 OZ CORNSTARCH","  KPS    OS  KRNSTRX"
25032,1,561,,0,15,2.56,"1 1/2 qt (2 lb 9 oz) sugar","1 1 2 QT 2 LB 9 OZ SUGAR","  KT  LB  OS  SKR"
25032,2,822,,0,6,1.00,"1 Tbsp salt","1 TBSP SALT","TBSP SLT"
25032,3,51,44,0,10,2.50,"2 1/2 gal reduced fat 2% milk","2 1 2 GAL REDUCED FAT 2 MILK","  KL RTST FT  MLK"
25032,4,697,,0,15,1.00,"1 lb chocolate, unsweetened, coarsely chopped","1 LB CHOCOLATE UNSWEETENED COARSELY CHOPPED","LB XKLT  UNSWTNT  KRSL XPT"
25032,5,96,33,0,15,1.31,"12 large (1 lb 5 oz) eggs","12 LARGE 1 LB 5 OZ EGGS","LRJ  LB  OS  EKS"
25032,6,1903,,0,8,0.33,"1/3 cup vanilla","1 3 CUP VANILLA","  KP FNL"
25032,7,51,44,0,9,2.00,"2 qt reduced fat 2% milk","2 QT REDUCED FAT 2 MILK","KT RTST FT  MLK"
25032,8,1706,,0,11,15.50,"3 1/2 cups (15 1/2 oz) cornstarch","3 1 2 CUPS 15 1 2 OZ CORNSTARCH","  KPS    OS  KRNSTRX"
25033,1,8586,,0,15,1.65,"1 qt (1 lb 10 1/2 oz) shortening","1 QT 1 LB 10 1 2 OZ SHORTENING","KT  LB    OS  XRTNNK"
25033,2,561,,0,15,3.87,"2 1/4 qt (3 lb 14 oz) sugar","2 1 4 QT 3 LB 14 OZ SUGAR","  KT  LB  OS  SKR"
25033,3,96,1,0,15,1.75,"16 large (1 lb 12 oz) eggs","16 LARGE 1 LB 12 OZ EGGS","LRJ  LB  OS  EKS"
25033,4,1903,,0,6,2.00,"2 Tbsp vanilla","2 TBSP VANILLA","TBSP FNL"
25033,5,503,1,0,15,3.62,"3 1/4 qt (3 lb 10 oz) flour","3 1 4 QT 3 LB 10 OZ FLOUR","  KT  LB  OS  FLR"
25033,6,681,,0,11,3.00,"1/2 cup (3 oz) baking powder","1 2 CUP 3 OZ BAKING POWDER","  KP  OS  BKNK PTR"
25033,7,822,,0,6,1.00,"1 Tbsp salt","1 TBSP SALT","TBSP SLT"
25033,8,57,1,0,9,1.50,"1 1/2 qt skim milk","1 1 2 QT SKIM MILK","  KT SKM MLK"
25034,1,8586,,0,15,1.65,"1 qt (1 lb 10 1/2 oz) shortening","1 QT 1 LB 10 1 2 OZ SHORTENING","KT  LB    OS  XRTNNK"
25034,2,561,,0,15,3.87,"2 1/4 qt (3 lb 14 oz) sugar","2 1 4 QT 3 LB 14 OZ SUGAR","  KT  LB  OS  SKR"
25034,3,96,1,0,15,1.75,"16 large (1 lb 12 oz) eggs","16 LARGE 1 LB 12 OZ EGGS","LRJ  LB  OS  EKS"
25034,4,1903,,0,6,2.00,"2 Tbsp vanilla","2 TBSP VANILLA","TBSP FNL"
25034,5,503,1,0,15,3.62,"3 1/4 qt (3 lb 10 oz) flour","3 1 4 QT 3 LB 10 OZ FLOUR","  KT  LB  OS  FLR"
25034,6,681,,0,11,3.00,"1/2 cup (3 oz) baking powder","1 2 CUP 3 OZ BAKING POWDER","  KP  OS  BKNK PTR"
25034,7,822,,0,6,1.33,"1 1/3 Tbsp salt","1 1 3 TBSP SALT","  TBSP SLT"
25034,8,811,,0,6,3.00,"3 Tbsp ground cinnamon","3 TBSP GROUND CINNAMON","TBSP KRNT SNMN"
25034,9,812,,0,6,1.00,"1 Tbsp ground cloves","1 TBSP GROUND CLOVES","TBSP KRNT KLFS"
25034,10,814,,0,6,1.00,"1 Tbsp ground nutmeg","1 TBSP GROUND NUTMEG","TBSP KRNT NTMK"
25034,11,57,1,0,9,1.50,"1 1/2 qt skim milk","1 1 2 QT SKIM MILK","  KT SKM MLK"
25035,1,96,43,0,15,11.00,"100 large (11 lb) eggs","100 LARGE 11 LB EGGS","LRJ  LB  EKS"
25035,2,57,44,0,8,3.00,"3 cups skim milk","3 CUPS SKIM MILK","KPS SKM MLK"
25035,3,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25035,4,924,,0,11,2.00,"1/4 cup (2 oz) melted margarine","1 4 CUP 2 OZ MELTED MARGARINE","  KP  OS  MLTT MRKRN"
25036,1,29247,8,0,15,7.00,"7 lb dry blackeye peas","7 LB DRY BLACKEYE PEAS","LB TR BLKY PS"
25037,1,13070,8,0,15,8.00,"8 lb dry great northern beans","8 LB DRY GREAT NORTHERN BEANS","LB TR KRT NR0RN BNS"
25038,1,13074,8,0,15,8.00,"8 lb dry kidney beans","8 LB DRY KIDNEY BEANS","LB TR KTN BNS"
25039,1,13083,45,0,15,7.00,"7 lb dry lentils","7 LB DRY LENTILS","LB TR LNTLS"
25040,1,13075,8,0,15,7.75,"7 lb 12 oz dry large lima beans","7 LB 12 OZ DRY LARGE LIMA BEANS","LB  OS TR LRJ LM BNS"
25041,1,13048,8,0,15,8.25,"8 lb 4 oz dry small lima beans","8 LB 4 OZ DRY SMALL LIMA BEANS","LB  OS TR SML LM BNS"
25042,1,13063,8,0,15,8.25,"8 lb 4 oz dry navy beans","8 LB 4 OZ DRY NAVY BEANS","LB  OS TR NF BNS"
25043,1,29324,6,0,15,7.75,"7 lb 12 oz dry split peas","7 LB 12 OZ DRY SPLIT PEAS","LB  OS TR SPLT PS"
25044,1,13076,8,0,15,8.25,"8 lb 4 oz dry whole beans","8 LB 4 OZ DRY WHOLE BEANS","LB  OS TR WL BNS"
25045,1,13055,8,0,15,8.50,"8 lb 8 oz raw soybeans","8 LB 8 OZ RAW SOYBEANS","LB  OS R SBNS"
25046,1,96,53,0,2,100.00,"100  large eggs","100 LARGE EGGS","LRJ EKS"
25047,1,29221,40,0,15,39.00,"39 lb boneless beef rib","39 LB BONELESS BEEF RIB","LB BNLS BF RB"
25048,1,16998,40,0,15,30.25,"30 lb 4 oz boneless beef round, top or inside","30 LB 4 OZ BONELESS BEEF ROUND TOP OR INSIDE","LB  OS BNLS BF RNT  TP OR INST"
25049,1,16998,40,0,15,30.75,"30 lb 12 oz boneless beef rump","30 LB 12 OZ BONELESS BEEF RUMP","LB  OS BNLS BF RMP"
25050,1,29274,40,0,15,31.75,"31 lb 12 oz boneless beef sirloin tip","31 LB 12 OZ BONELESS BEEF SIRLOIN TIP","LB  OS BNLS BF SRLN TP"
25051,1,29226,40,0,15,30.75,"30 lb 12 oz boneless lamb leg","30 LB 12 OZ BONELESS LAMB LEG","LB  OS BNLS LM LK"
25052,1,8590,40,0,15,33.50,"33 lb 8 oz boneless lamb shoulder","33 LB 8 OZ BONELESS LAMB SHOULDER","LB  OS BNLS LM XLTR"
25053,1,32470,40,0,15,34.75,"34 lb 12 oz boneless fresh pork ham","34 LB 12 OZ BONELESS FRESH PORK HAM","LB  OS BNLS FRX PRK HM"
25054,1,29288,40,0,15,34.75,"34 lb 12 oz fresh pork boneless shoulder","34 LB 12 OZ FRESH PORK BONELESS SHOULDER","LB  OS FRX PRK BNLS XLTR"
25055,1,29303,40,1,15,41.00,"41 lb pork shoulder (picnic) with bone","41 LB PORK SHOULDER PICNIC WITH BONE","LB PRK XLTR PKNK  W0 BN"
25056,1,29207,1,1,15,48.00,"48 lb pork spareribs with bone","48 LB PORK SPARERIBS WITH BONE","LB PRK SPRRBS W0 BN"
25057,1,29218,40,1,15,28.25,"28 lb 4 oz cured cooked ham with bone","28 LB 4 OZ CURED COOKED HAM WITH BONE","LB  OS KRT KKT HM W0 BN"
25058,1,29217,40,0,15,29.50,"29 lb 8 oz cured fully cooked canned ham","29 LB 8 OZ CURED FULLY COOKED CANNED HAM","LB  OS KRT FL KKT KNT HM"
25059,1,29295,40,0,15,31.75,"31 lb 12 oz boneless veal leg","31 LB 12 OZ BONELESS VEAL LEG","LB  OS BNLS FL LK"
25060,1,29224,40,0,15,31.25,"31 lb 4 oz boneless veal shoulder","31 LB 4 OZ BONELESS VEAL SHOULDER","LB  OS BNLS FL XLTR"
25061,1,4146,10,0,15,34.25,"34 lb 4 oz boneless beef chuck","34 LB 4 OZ BONELESS BEEF CHUCK","LB  OS BNLS BF XK"
25062,1,29219,10,0,15,41.00,"41 lb boneless fresh brisket","41 LB BONELESS FRESH BRISKET","LB BNLS FRX BRSKT"
25063,1,4174,10,0,15,28.00,"28 lb boneless flank steak","28 LB BONELESS FLANK STEAK","LB BNLS FLNK STK"
25064,1,4260,10,0,15,32.25,"32 lb 4 oz  boneless beef round","32 LB 4 OZ BONELESS BEEF ROUND","LB  OS  BNLS BF RNT"
25065,1,4317,10,0,15,32.25,"32 lb 4 oz boneless beef round steak","32 LB 4 OZ BONELESS BEEF ROUND STEAK","LB  OS BNLS BF RNT STK"
25066,1,29221,10,1,15,50.75,"50 lb 12 oz beef shortribs","50 LB 12 OZ BEEF SHORTRIBS","LB  OS BF XRTRBS"
25067,1,4146,10,0,15,31.25,"31 lb 4 oz beef stew meat, 1'' boneless cubes","31 LB 4 OZ BEEF STEW MEAT 1 BONELESS CUBES","LB  OS BF ST MT   BNLS KBS"
25068,1,8590,10,1,15,41.00,"41 lb lamb chops","41 LB LAMB CHOPS","LB LM XPS"
25069,1,29287,10,0,15,32.25,"32 lb 4 oz lamb shoulder","32 LB 4 OZ LAMB SHOULDER","LB  OS LM XLTR"
25070,1,29202,10,1,15,45.75,"45 lb 12 oz pork chops","45 LB 12 OZ PORK CHOPS","LB  OS PRK XPS"
25071,1,29207,10,1,15,48.00,"48 lb pork spareribs with bone","48 LB PORK SPARERIBS WITH BONE","LB PRK SPRRBS W0 BN"
25072,1,29288,10,0,15,27.50,"27 lb 8 oz pork shoulder","27 LB 8 OZ PORK SHOULDER","LB  OS PRK XLTR"
25073,1,29297,10,1,15,41.00,"41 lb veal chops","41 LB VEAL CHOPS","LB FL XPS"
25074,1,29224,10,0,15,33.50,"33 lb 8 oz boneless veal chuck","33 LB 8 OZ BONELESS VEAL CHUCK","LB  OS BNLS FL XK"
25075,1,4341,44,1,15,28.50,"28 lb 8 oz beef shank with bone","28 LB 8 OZ BEEF SHANK WITH BONE","LB  OS BF XNK W0 BN"
25076,1,4446,44,1,15,32.25,"32 lb 4 oz beef tongue","32 LB 4 OZ BEEF TONGUE","LB  OS BF TNK"
25077,1,29306,40,1,15,44.00,"44 lb whole turkey","44 LB WHOLE TURKEY","LB WL TRK"
25078,1,29230,48,1,15,49.00,"49 lb whole chickens","49 LB WHOLE CHICKENS","LB WL XKNS"
25079,1,2900,1,0,15,26.75,"26 lb 12 oz fish fillets","26 LB 12 OZ FISH FILLETS","LB  OS FX FLTS"
25080,1,8615,,0,15,18.75,"18 lb 12 oz battered fried fish","18 LB 12 OZ BATTERED FRIED FISH","LB  OS BTRT FRT FX"
25081,1,8615,,0,15,18.75,"18 lb 12 oz breaded fried fish","18 LB 12 OZ BREADED FRIED FISH","LB  OS BRTT FRT FX"
25082,1,2911,12,0,15,28.50,"28 lb 8 oz fish steaks","28 LB 8 OZ FISH STEAKS","LB  OS FX STKS"
25083,1,2911,1,0,15,28.50,"28 lb 8 oz fish steaks","28 LB 8 OZ FISH STEAKS","LB  OS FX STKS"
25084,1,2897,33,0,15,28.75,"28 lb 12 oz fish fillets","28 LB 12 OZ FISH FILLETS","LB  OS FX FLTS"
25085,1,2971,47,0,15,23.00,"133 lbs 8 oz crabs","133 LBS 8 OZ CRABS","LBS  OS KRBS"
25086,1,1583,47,0,15,31.50,"100 lobsters, 1 to 1 1/4 lb each","100 LOBSTERS 1 TO 1 1 4 LB EACH","LBSTRS   T    LB EX"
25087,1,2974,47,1,15,37.50,"37 lb 8 oz shrimp in shell","37 LB 8 OZ SHRIMP IN SHELL","LB  OS XRMP IN XL"
25088,1,13063,8,0,15,14.00,"2 gal (14 lb) dry navy beans","2 GAL 14 LB DRY NAVY BEANS","KL  LB  TR NF BNS"
25088,2,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25088,3,1821,,0,10,1.75,"1 3/4 gal hot bean liquid","1 3 4 GAL HOT BEAN LIQUID","  KL HT BN LKT"
25088,4,29266,1,0,15,2.93,"3 qt (2 lb 15 oz) frozen chopped onions","3 QT 2 LB 15 OZ FROZEN CHOPPED ONIONS","KT  LB  OS  FRSN XPT ONNS"
25088,5,1700,,0,15,5.50,"3 cans (29 oz ea) tomato puree","3 CANS 29 OZ EA TOMATO PUREE","KNS  OS E  TMT PR"
25088,6,556,,0,15,2.75,"1 qt (2 lb 12 oz) dark molasses","1 QT 2 LB 12 OZ DARK MOLASSES","KT  LB  OS  TRK MLSS"
25088,7,15658,,0,8,0.25,"1/4 cup dry mustard","1 4 CUP DRY MUSTARD","  KP TR MSTRT"
25088,8,812,,0,6,1.00,"1 Tbsp ground cloves","1 TBSP GROUND CLOVES","TBSP KRNT KLFS"
25088,9,1183,,0,5,2.00,"2 tsp ground ginger","2 TSP GROUND GINGER","TSP KRNT JNJR"
25088,10,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25088,11,818,,0,5,2.00,"2 tsp pepper","2 TSP PEPPER","TSP PPR"
25088,12,1654,,0,6,2.00,"2 Tbsp Worcestershire sauce","2 TBSP WORCESTERSHIRE SAUCE","TBSP WRSSTRXR SS"
25089,1,2965,1,0,15,26.00,"26 lb fresh or frozen flounder fillets","26 LB FRESH OR FROZEN FLOUNDER FILLETS","LB FRX OR FRSN FLNTR FLTS"
25089,2,924,,0,15,1.00,"2 cups (1 lb) margarine, melted","2 CUPS 1 LB MARGARINE MELTED","KPS  LB  MRKRN  MLTT"
25089,3,263,,0,8,2.00,"2 cups lemon juice","2 CUPS LEMON JUICE","KPS LMN JS"
25089,4,993,,0,8,0.50,"1/2 cup grated lemon rind","1 2 CUP GRATED LEMON RIND","  KP KRTT LMN RNT"
25089,5,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25089,6,818,,0,5,2.00,"2 tsp pepper","2 TSP PEPPER","TSP PPR"
25090,1,2872,8,0,15,6.00,"6 lb uncooked elbow macaroni","6 LB UNCOOKED ELBOW MACARONI","LB UNKKT ELB MKRN"
25090,2,924,,0,11,8.00,"1 cup (8 oz) margarine","1 CUP 8 OZ MARGARINE","KP  OS  MRKRN"
25090,3,503,29,0,11,9.00,"2 cups (9 oz) flour","2 CUPS 9 OZ FLOUR","KPS  OS  FLR"
25090,4,15658,,0,6,3.00,"3 Tbsp dry mustard","3 TBSP DRY MUSTARD","TBSP TR MSTRT"
25090,5,822,,0,6,1.33,"1 1/3 Tbsp salt","1 1 3 TBSP SALT","  TBSP SLT"
25090,6,57,29,0,10,2.00,"2 gal skim milk, heated","2 GAL SKIM MILK HEATED","KL SKM MLK  HTT"
25090,7,5,1,0,15,6.00,"6 lb processed cheddar cheese, shredded","6 LB PROCESSED CHEDDAR CHEESE SHREDDED","LB PRSST XTR XS  XRTT"
25091,1,2900,1,0,15,25.00,"25 lb frozen cod fillets","25 LB FROZEN COD FILLETS","LB FRSN KT FLTS"
25091,2,29266,1,0,15,1.96,"2 qt (1 lb 15 1/2 oz) frozen onions, chopped","2 QT 1 LB 15 1 2 OZ FROZEN ONIONS CHOPPED","KT  LB    OS  FRSN ONNS  XPT"
25091,3,609,41,0,15,2.09,"2 qt (2 lb 1 1/2 oz) celery, chopped","2 QT 2 LB 1 1 2 OZ CELERY CHOPPED","KT  LB    OS  SLR  XPT"
25091,4,924,,0,11,8.00,"1 cup (8 oz) margarine","1 CUP 8 OZ MARGARINE","KP  OS  MRKRN"
25091,5,349,,0,15,4.43,"3 gal (4 lb 7 oz) dry bread cubes","3 GAL 4 LB 7 OZ DRY BREAD CUBES","KL  LB  OS  TR BRT KBS"
25091,6,637,,0,8,1.00,"1 cup parsley, chopped","1 CUP PARSLEY CHOPPED","KP PRSL  XPT"
25091,7,1190,,0,6,3.00,"3 Tbsp poultry seasoning","3 TBSP POULTRY SEASONING","TBSP PLTR SSNNK"
25091,8,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25091,9,818,,0,5,2.00,"2 tsp pepper","2 TSP PEPPER","TSP PPR"
25091,10,57,,0,8,2.00,"2 cups skim milk","2 CUPS SKIM MILK","KPS SKM MLK"
25091,11,924,,0,11,8.00,"1 cup (8 oz) margarine, melted","1 CUP 8 OZ MARGARINE MELTED","KP  OS  MRKRN  MLTT"
25091,12,924,,0,11,4.00,"1/2 cup (4 oz) margarine, melted","1 2 CUP 4 OZ MARGARINE MELTED","  KP  OS  MRKRN  MLTT"
25091,13,637,,0,8,0.50,"1/2 cup chopped parsley","1 2 CUP CHOPPED PARSLEY","  KP XPT PRSL"
25092,1,29220,10,0,15,16.00,"16 lb lean beef stew cubes","16 LB LEAN BEEF STEW CUBES","LB LN BF ST KBS"
25092,2,1821,,0,10,1.50,"1 1/2 gal boiling water","1 1 2 GAL BOILING WATER","  KL BLNK WTR"
25092,3,822,,0,8,0.25,"1/4 cup salt","1 4 CUP SALT","  KP SLT"
25092,4,29266,8,0,15,4.87,"1 gal (4 lb 14 oz) frozen small whole onions","1 GAL 4 LB 14 OZ FROZEN SMALL WHOLE ONIONS","KL  LB  OS  FRSN SML WL ONNS"
25092,5,29242,8,0,15,6.75,"1 1/2 gal (6 lb 12 oz) frozen sliced carrots","1 1 2 GAL 6 LB 12 OZ FROZEN SLICED CARROTS","  KL  LB  OS  FRSN SLST KRTS"
25092,6,29250,8,0,15,5.00,"1 gal frozen green peas","1 GAL FROZEN GREEN PEAS","KL FRSN KRN PS"
25092,7,503,6,0,11,14.50,"3 cups (14 1/2 oz) flour","3 CUPS 14 1 2 OZ FLOUR","KPS    OS  FLR"
25092,8,818,,0,5,0.50,"1/2 tsp pepper","1 2 TSP PEPPER","  TSP PPR"
25092,9,1821,,0,8,3.00,"3 cups water","3 CUPS WATER","KPS WTR"
25092,10,29253,6,0,15,11.25,"11 lb 4 oz potatoes","11 LB 4 OZ POTATOES","LB  OS PTTS"
25092,11,57,,0,9,1.00,"1 qt skim milk, heated","1 QT SKIM MILK HEATED","KT SKM MLK  HTT"
25092,12,822,,0,6,1.33,"1 1/3 Tbsp salt","1 1 3 TBSP SALT","  TBSP SLT"
25092,13,924,,0,11,6.00,"3/4 cup (6 oz) margarine","3 4 CUP 6 OZ MARGARINE","  KP  OS  MRKRN"
25092,14,816,,0,6,1.00,"paprika as desired","PAPRIKA AS DESIRED","PPRK AS TSRT"
25093,1,29182,40,1,15,17.25,"50 pieces (17 lb 4 oz) chicken breast halves","50 PIECES 17 LB 4 OZ CHICKEN BREAST HALVES","PSS  LB  OS  XKN BRST HLFS"
25093,2,29191,40,1,15,21.00,"50 pieces (21 lb) chicken legs","50 PIECES 21 LB CHICKEN LEGS","PSS  LB  XKN LKS"
25093,3,29266,47,0,15,1.96,"2 qt (1 lb 15 1/2 oz) frozen onions, chopped","2 QT 1 LB 15 1 2 OZ FROZEN ONIONS CHOPPED","KT  LB    OS  FRSN ONNS  XPT"
25093,4,1821,,0,9,1.00,"1 qt boiling water","1 QT BOILING WATER","KT BLNK WTR"
25093,5,672,,0,11,204.00,"2 cans (102 oz ea) tomatoes","2 CANS 102 OZ EA TOMATOES","KNS  OS E  TMTS"
25093,6,1700,,0,11,58.00,"2 cans (29 oz ea) tomato puree","2 CANS 29 OZ EA TOMATO PUREE","KNS  OS E  TMT PR"
25093,7,815,,0,8,0.25,"1/4 cup oregano leaves","1 4 CUP OREGANO LEAVES","  KP ORKN LFS"
25093,8,1173,,0,6,2.00,"2 Tbsp celery seed","2 TBSP CELERY SEED","TBSP SLR ST"
25093,9,813,,0,5,1.00,"1 tsp garlic powder","1 TSP GARLIC POWDER","TSP KRLK PTR"
25093,10,818,,0,5,1.00,"1 tsp pepper","1 TSP PEPPER","TSP PPR"
25093,11,822,,0,6,3.00,"3 Tbsp salt","3 TBSP SALT","TBSP SLT"
25094,1,29266,1,0,11,8.00,"2 cup (8 oz) frozen onions, chopped","2 CUP 8 OZ FROZEN ONIONS CHOPPED","KP  OS  FRSN ONNS  XPT"
25094,2,643,1,0,11,10.00,"2 cups (10 oz) frozen green peppers, chopped","2 CUPS 10 OZ FROZEN GREEN PEPPERS CHOPPED","KPS  OS  FRSN KRN PPRS  XPT"
25094,3,609,41,0,11,8.50,"2 cups (8 1/2 oz) celery, chopped","2 CUPS 8 1 2 OZ CELERY CHOPPED","KPS    OS  SLR  XPT"
25094,4,924,,0,11,10.50,"1 1/3 cups (10 1/2 oz) margarine","1 1 3 CUPS 10 1 2 OZ MARGARINE","  KPS    OS  MRKRN"
25094,5,503,6,0,11,12.00,"2 2/3 cups (12 oz) flour","2 2 3 CUPS 12 OZ FLOUR","  KPS  OS  FLR"
25094,6,822,,0,6,2.00,"2 Tbsp salt","2 TBSP SALT","TBSP SLT"
25094,7,818,,0,5,2.00,"2 tsp pepper","2 TSP PEPPER","TSP PPR"
25094,8,30554,,0,10,1.25,"1 1/4 gal skimmed chicken broth, unsalted, heated","1 1 4 GAL SKIMMED CHICKEN BROTH UNSALTED HEATED","  KL SKMT XKN BR0  UNSLTT  HTT"
25094,9,1679,22,0,11,212.00,"2 cans (106 oz ea) whole kernel corn, drained","2 CANS 106 OZ EA WHOLE KERNEL CORN DRAINED","KNS  OS E  WL KRNL KRN  TRNT"
25094,10,3167,40,0,15,9.50,"2 gal (9 lb 8 oz) cooked chicken, diced","2 GAL 9 LB 8 OZ COOKED CHICKEN DICED","KL  LB  OS  KKT XKN  TST"
25094,11,5,1,0,15,1.37,"1 1/2 qt (1 lb 6 oz) process cheddar cheese, shredded","1 1 2 QT 1 LB 6 OZ PROCESS CHEDDAR CHEESE SHREDDED","  KT  LB  OS  PRSS XTR XS  XRTT"
25094,12,8710,,0,11,7.50,"2 cups (7 1/2 oz) fine dry breadcrumbs","2 CUPS 7 1 2 OZ FINE DRY BREADCRUMBS","KPS    OS  FN TR BRTKRMBS"
25094,13,924,,0,11,4.00,"1/2 cup (4 oz) margarine, melted","1 2 CUP 4 OZ MARGARINE MELTED","  KP  OS  MRKRN  MLTT"
